PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Gong, Y				Gong, Yuan			Between conformity and transgression: Chinese women's gendered discourse of fan authenticity for European football	FEMINIST MEDIA STUDIES			English	Article						Women sports fans; European football; fan authenticity; textuality; transnational cultural consumption	FEMALE FANS	This essay explores Chinese women's discourse of fan authenticity for European football. Conceptualizing Chinese female fans as the readers of the transnational text of European football, I conducted in-depth interviews with fifteen self-identified female fans in Shanghai, China. The analysis shows that in their discursive formations of gendered fan authenticity, these women simultaneously reproduce and contest the patriarchal dominance and female stereotypes in European football fandom. As a result, they articulate an ambiguous relation between fan authenticity and themselves as women. Instead of regulating feminine identity to fit into the masculinist fandom, these fans still hold up to the traditional Chinese expectations of femininity in their fan experience.	[Gong, Yuan] Univ Massachusetts Amherst, Dept Commun, Amherst, MA 01003 USA	Gong, Y (reprint author), Univ Massachusetts Amherst, Dept Commun, Amherst, MA 01003 USA.	yuang@comm.umass.edu		Gong, Yuan/0000-0001-8352-3541				40	0	0	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1468-0777	1471-5902		FEM MEDIA STUD	Fem. Media Stud.		2017	17	5					821	835		10.1080/14680777.2017.1283347				15	Communication; Women's Studies	Communication; Women's Studies	FO9MR	WOS:000417212100008					2018-09-20	
J	O'Brien, A				O'Brien, Anne			Feminine or feminist? Women's media leadership	FEMINIST MEDIA STUDIES			English	Article						Relational Leadership; decision makers; media organisations; Ireland	GENDER	This paper presents a small-scale qualitative case study of five women's experiences of leadership roles in Irish media industries. Relational Leadership Theory is used to examine whether there is a gendered dimension to women's leadership and to explore why women's participation in leadership has not resulted in significant feminist gains or changes to media organisations. The article finds that: the women saw their leadership as relational and simultaneously as socially constructed in a gendered manner. Moreover, the women led organisational change towards greater gender equality in the norms of media work. However, while the women's leadership was relational and feminine, it was not necessarily feminist; it did not aim to generate systemic changes within the gendering of the media as an institution. The changes that the women wrought incorporated women into a system of production that remained nonetheless masculinist.	[O'Brien, Anne] Maynooth Univ, Dept Media Studies, Maynooth, Kildare, Ireland	O'Brien, A (reprint author), Maynooth Univ, Dept Media Studies, Maynooth, Kildare, Ireland.	anne.obrien@nuim.ie						25	2	2	3	3	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1468-0777	1471-5902		FEM MEDIA STUD	Fem. Media Stud.		2017	17	5					836	850		10.1080/14680777.2017.1300593				15	Communication; Women's Studies	Communication; Women's Studies	FO9MR	WOS:000417212100009					2018-09-20	
J	Kangere, M; Kemitare, J; Michau, L				Kangere, Maureen; Kemitare, Jean; Michau, Lori			Hashtag activism: popularizing feminist analysis of violence against women in the Horn, East and Southern Africa	FEMINIST MEDIA STUDIES			English	Editorial Material									[Kangere, Maureen; Kemitare, Jean] Raising Voices, GBV Prevent Network, Kampala, Uganda; [Michau, Lori] Raising Voices, Kampala, Uganda	Kangere, M (reprint author), Raising Voices, GBV Prevent Network, Kampala, Uganda.							5	0	0	3	3	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1468-0777	1471-5902		FEM MEDIA STUD	Fem. Media Stud.		2017	17	5					899	902		10.1080/14680777.2017.1350526				6	Communication; Women's Studies	Communication; Women's Studies	FO9MR	WOS:000417212100016					2018-09-20	
J	Moletsane, R; Theron, L				Moletsane, Relebohile; Theron, Linda			Transforming Social Ecologies to Enable Resilience Among Girls and Young Women in the Context of Sexual Violence	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Editorial Material									[Moletsane, Relebohile] Univ KwaZulu Natal, Rural Educ, Durban, South Africa; [Theron, Linda] Univ Pretoria, Fac Educ, Dept Educ Psychol, Pretoria, South Africa; [Theron, Linda] Univ Pretoria, Ctr Study Resilience, Pretoria, South Africa; [Theron, Linda] North West Univ, Optentia Res Focus Area, Potchefstroom, South Africa	Moletsane, R (reprint author), Univ KwaZulu Natal, Rural Educ, Durban, South Africa.	Moletsaner@ukzn.ac.za; linda.theron@up.ac.za						23	0	0	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					3	9		10.1080/10130950.2017.1383792				7	Women's Studies	Women's Studies	FO3MX	WOS:000416736500002					2018-09-20	
J	de Finney, S				de Finney, Sandrina			Indigenous girls' resilience in settler states: Honouring body and land sovereignty	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Article						Indigenous girls; sexualised violence; settler colonial violence; Indigenous resilience and resurgence		In this article I explore colonial violence targeting Indigenous girls in Canada, an active settler state in which the European colonisers "never left" (Tuck and Yang, 2012: 5). In settler states like Canada, sexual violence has been a common practice rooted in colonial logics of the objectification and dehumanisation of Indigenous women and girls. Despite living in one of the world's wealthiest countries with a global reputation for upholding women's rights, Indigenous girls in Canada experience the highest rates of poverty, incarceration, sexual exploitation, and gender violence, and are currently being disappeared and murdered at "epidemic rates" (Anaya, 2013:9). In a context of sustained colonial violence, understanding how Indigenous girls embody dignity and self-determination requires us to reject limited, overly Eurocentric psycho-social notions of resilience. Indigenous analyses instead foreground the systemic political, historical, economic, and sociocultural inequities that structure colonial heteropatriarchy and sexualised violence under settler regimes. Looking beyond a bio-psycho-social model of individual functioning and aptitudes, I document the entanglement of Indigenous girls' body sovereignty and Indigenous self-determination. This conceptual shift takes Indigenous girls' resilience out of its individualised definition and locates it instead in complex kinship networks, across generations, and in relationship with ancestors, lands, and all relations.	[de Finney, Sandrina] Univ Victoria, Sch Child & Youth Care, Victoria, BC, Canada; [de Finney, Sandrina] Siem Smuneem Indigenous Child Well Being Res Netw, Victoria, BC, Canada	de Finney, S (reprint author), Univ Victoria, Sch Child & Youth Care, Victoria, BC, Canada.; de Finney, S (reprint author), Siem Smuneem Indigenous Child Well Being Res Netw, Victoria, BC, Canada.	sdefinn@uvic.ca						40	0	0	1	2	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					10	21		10.1080/10130950.2017.1366179				12	Women's Studies	Women's Studies	FO3MX	WOS:000416736500003					2018-09-20	
J	Singh, S; Myende, T				Singh, Shakila; Myende, Thembeka			Redefining love: Female university students developing resilience to intimate partner violence	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Article						love; female university students; intimate partner violence; resilience	WOMAN ABUSE; WOMEN; GENDER; NARRATIVES; YOUTH; PERSPECTIVES; PREVENTION; DISCOURSES; SEXUALITY; CAMPUS	Intimate partner violence (IPV) is a serious global issue that mainly affects women. Power and control are among the driving forces behind IPV, and are endorsed within conservative gender regimes that constitute the social ecologies within which women live and love. Socially constructed ideals of love contribute to women's commitment to forming and remaining in relationships, even if they are abusive. This article draws on data from a study carried out at a selected South African university campus. It highlights evidence of resilience amongst female students through their questioning and redefinition of love in the context of IPV. In this qualitative study, 15 female students were purposefully selected because they live at the campus residences. The main methods of generating data were focus group discussions and individual semi-structured interviews. The findings suggest that young women are alert to love being a gendered discourse that contributes to the prevalence of, and the maintenance of IPV. Specifically, in this study, some of the young women demonstrated resilience by rejecting commonly held disempowering notions of romantic love that many women are invested in, and instead redefined their meanings of love in a less self-sacrificing way.	[Singh, Shakila] Univ KwaZulu Natal, Gender Educ, Durban, South Africa; [Myende, Thembeka] Buhlebemfundo Secondary Sch, Durban, Kwazulu Natal, South Africa; [Myende, Thembeka] Univ Free State, Sociol, Qwa Qwa Campus, Bloemfontein, South Africa; [Myende, Thembeka] Univ KwaZulu Natal, Educ Studies, Durban, South Africa	Singh, S (reprint author), Univ KwaZulu Natal, Gender Educ, Durban, South Africa.	Singhs7@ukzn.ac.za; matombot@yahoo.com			National Research Foundation (NRF) of South Africa	This work is based on research supported by the National Research Foundation (NRF) of South Africa.		44	0	0	2	2	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					22	33		10.1080/10130950.2017.1362895				12	Women's Studies	Women's Studies	FO3MX	WOS:000416736500004					2018-09-20	
J	Gordon, SF				Gordon, Sarah Frances			Narratives of resistance and resilience: Exploring stories of violence against women	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Article						gender; resilience; resistance; violence against women	PERSPECTIVES	Violence against women is extremely prevalent in South Africa, with one of the highest levels of reported rape world-wide. This article highlights the voices of young women who experienced fear and violation in South Africa, more specifically their acts of resistance in the face of adversity and their process of resilience. The article is based on research which explored how women's lives and identities are transformed by living in violent spaces, such as South Africa. The research adopted a biographical-interpretive methodology and drew on psychosocial and narrative theory, as well as literature surrounding the social-ecological systems approach of resilience and research on resistance. Free-association narrative interviews were conducted with 27 female university students in Cape Town and narrative theory was used to analyse the interview texts. The article draws on the interviews of three of these women. Findings reveal how these women are not just 'victims of patriarchy' but are agentic beings capable of acts of resistance and demonstrating resilience in the face of violence and adversity. Situating the women's narrative responses to the violence within their social ecologies reveals firstly, the importance of women's agentic selves, and secondly, the critical limits on an over-reliance on women's individual strengths and resilience. It is argued that it is neither just nor sustainable to expect women to carry the individual responsibility for sexual violence alone. Instead, the burden rests on society to remedy the high level of incidence of sexual violence with which women live.	[Gordon, Sarah Frances] Stellenbosch Univ, Dept Polit Sci, Field Gender & Polit, Stellenbosch, South Africa	Gordon, SF (reprint author), Stellenbosch Univ, Dept Polit Sci, Field Gender & Polit, Stellenbosch, South Africa.	Gordonsarah44@gmail.com						42	0	0	1	1	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					34	43		10.1080/10130950.2017.1366181				10	Women's Studies	Women's Studies	FO3MX	WOS:000416736500005					2018-09-20	
J	Gopal, N; Nunlall, R				Gopal, Nirmala; Nunlall, Reema			Interrogating the resilience of women affected by violence	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Article						resilience; abused women; survivors of gender violence; women's shelter	SEXUAL-ABUSE; FAMILY RESILIENCE; LATE ADOLESCENCE; SOUTH-AFRICA; SURVIVORS; CHILDREN; YOUTH; RISK; OUTCOMES; SCHOOL	Violence against women is a serious health and social problem for women not just in South Africa but across the globe. Violence renders women vulnerable and in most cases seeks to disempower them. However, most women, once out of the violent situation are able to overcome their adversity. Using Ungar's Social Ecology of Resilience Theory as a framework, this paper demonstrates the journey of women affected by violence to overcome their adversity. It does this through interviews with four women temporarily housed in a "shelter" and three women social workers at the shelter - a non-governmental organisation (NGO). Views, positioning the women's coping strategies in the face of adversity, were solicited from the women and the social workers. The face-to-face interviews through which data was generated was qualitative in nature. Findings show that external resources in the social ecologies of the women, community, state and families, are facilitating resilience in sexually and physically violated women.	[Gopal, Nirmala] Univ KwaZulu Natal UKZN, Durban, South Africa; [Gopal, Nirmala] Ft Hare Univ, Dept Criminol, Eastern Cape, South Africa; [Nunlall, Reema] Univ KwaZulu Natal UKZN, Discipline Criminol & Forens Studies, Durban, South Africa; [Nunlall, Reema] UKZN, Durban, South Africa	Gopal, N (reprint author), Univ KwaZulu Natal UKZN, Durban, South Africa.	gopal@ukzn.ac.za; reema.nunlall@gmail.com						46	0	0	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					63	73		10.1080/10130950.2017.1379759				11	Women's Studies	Women's Studies	FO3MX	WOS:000416736500008					2018-09-20	
J	Wiebesiek, L; Treffry-Goatley, A				Wiebesiek, Lisa; Treffry-Goatley, Astrid			Using participatory visual research to explore resilience with girls and young women in rural South Africa	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Article						sexual violence; South Africa; rural; participatory visual research; gender dynamics	YOUTH RESILIENCE; CULTURES; CHILD	Sexual violence is deeply embedded in historical and structural inequalities and is driven by unequal gender power relations. These unequal power relations give rise to gendered norms and practices that inform the social ecologies in which women and girls negotiate their lives. South Africa has one of the highest rates of sexual assault in the world. Research suggests that girls and women from resource-poor rural communities are particularly susceptible to sexual violence due to the dominance of gendered cultural practices and belief systems in these contexts. Our research is part of a six-year, international and interdisciplinary partnership which seeks to explore how participatory visual methods can be used to advance knowledge-production, policy-making and communication in relation to sexual violence against indigenous girls and young women in Canada and South Africa. The data presented in this article are drawn from a series of participatory visual workshops with girls and young women in rural KwaZulu-Natal, South Africa. Through a thematic analysis of girl-authored cellphilms and digital stories, and with reference to the seven qualitative aspects related to resilience (Ungar et al., 2007), we explore two questions: (1) How do gendered power dynamics affect resilience in relation to sexual violence in their lives? (2) What is the relationship between resilience and the gendered nature of adversity in this setting? We conclude by suggesting how our work with the girls might support, build and leverage gender-specific resources, which could facilitate resilience in this environment.	[Wiebesiek, Lisa] Univ KwaZulu Natal UKZN, Ctr Visual Methodol Social Change, Durban, South Africa; [Wiebesiek, Lisa] Univ KwaZulu Natal UKZN, Networks Change & Well Being Girl Led Ground Poli, Durban, South Africa; [Wiebesiek, Lisa] UKZN, Sch Educ, Durban, South Africa	Wiebesiek, L (reprint author), Univ KwaZulu Natal UKZN, Ctr Visual Methodol Social Change, Durban, South Africa.; Wiebesiek, L (reprint author), Univ KwaZulu Natal UKZN, Networks Change & Well Being Girl Led Ground Poli, Durban, South Africa.; Wiebesiek, L (reprint author), UKZN, Sch Educ, Durban, South Africa.	WiebesiekL@ukzn.ac.za; Treffry-Goatley@ukzn.ac.za			International Development Research Centre (IDRC) [107777-001]; Social Sciences and Humanities Research Council of Canada (SSHRC) [895-2013-3007]	This work was supported through an International Development Research Centre (IDRC) grant (award number 107777-001) and a Social Sciences and Humanities Research Council of Canada (SSHRC) grant (award number 895-2013-3007). The views expressed in this paper are not necessarily those of the IDRC or SSHRC. The authors would like to acknowledge Claudia Mitchell and Relebohile Moletsane (Co-PIs) as well as Nokukhanya Ngcobo and Naydene de Lange for their contribution to the data collection and preliminary analysis discussed in this paper. Most importantly, we would like to thank the participants for sharing their perspectives and stories with us.		26	0	0	1	1	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					74	86		10.1080/10130950.2017.1362898				13	Women's Studies	Women's Studies	FO3MX	WOS:000416736500009					2018-09-20	
J	Magudulela, N				Magudulela, Nokuthula			Tackling sexual and gender-based violence on campus: An intervention at the Durban University of Technology	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Article						sexual violence; resilience; participatory visual methodologies; mentoring	SOUTH-AFRICAN; RESILIENCE; YOUTH	This profile describes and reflects on an initiative aimed at developing strategies to tackle sexual and gender-based violence on a university campus. It analyses the activities of young women as an organised group, the Girls Against Sexual Violence and Abuse (GASVA), and the ways in which these helped to build their resilience against sexual violence on campus. The profile comes out of a participatory research project conducted at the Durban University of Technology (DUT). It involved a group of 12 female university students and myself as a mentor and 'insider researcher' in addressing sexual and gender-based violence on campus. Established in the latter part of 2015, the group is part of a larger project, the Networks for Change and Well-being, an international interdisciplinary partnership of institutions in Canada and South Africa working to advance 'girlled, from the ground up' interventions aimed at addressing sexual violence against girls and young women. The project uses participatory visual methodologies to provide leadership development and mentoring, as well as to open up spaces for dialogue around sexual violence against women on campus and strategies for addressing them. Through campus dialogues, the use of participatory visual methodologies (photovoice, art, drama and poetry) and social media, GASVA were able to articulate their experiences of sexual violence in and around campus, and to provide a space where others could voice theirs. In these spaces, they identified strategies for addressing sexual violence on campus. After 18 months of participating in the project, GASVA demonstrate leadership capability and resilience and nurture these in their peers as they strive to engage with the campus community in finding solutions to sexual violence in and around campus.	[Magudulela, Nokuthula] Durban Univ Technol, Peacebldg Programme, Durban, South Africa	Magudulela, N (reprint author), Durban Univ Technol, Peacebldg Programme, Durban, South Africa.	noksm1602@gmail.com			International Development Research Centre (IDRC) [107777-001]; Social Sciences and Humanities Research Council of Canada (SSHRC) [895-2013-3007]	This work was supported through an International Development Research Centre (IDRC) grant (award number 107777-001) and a Social Sciences and Humanities Research Council of Canada (SSHRC) grant (award number 895-2013-3007). The views expressed in this paper are not necessarily those of the IDRC or SSHRC.		25	0	0	4	4	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					99	108		10.1080/10130950.2017.1362900				10	Women's Studies	Women's Studies	FO3MX	WOS:000416736500011					2018-09-20	
J	Muhanguzi, FK; Bantebya-Kyomuhendo, G; Watson, C				Muhanguzi, Florence Kyoheirwe; Bantebya-Kyomuhendo, Grace; Watson, Carol			Social institutions as mediating sites for changing gender norms: Nurturing girl's resilience to child marriage in Uganda	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Article						Uganda; child marriage; social norms; adolescent girls; social institutions		Poised at the intersection between childhood and the world of adults, adolescent girls face unique challenges to the full development and exercise of their capabilities. Child marriage, one of the forms of sexual violence is noted to constrain and/or shape girls' current and life-course opportunities and capabilities. The practice remains widespread in Uganda, associated with gender discriminatory social norms, attitudes and practices that make up the social ecology in which adolescent girls live in Uganda. Drawing on a three-year qualitative study on transforming the lives of adolescent girls and young women in Uganda undertaken between 2012 and 2014, the article illuminates the role of social institutions as mediating sites in nurturing girls' resilience to child marriage in Uganda. With reference to the socio-ecological model of resilience, the family was posited as a foundational site for nurturing girls' resilience to discriminatory social norms and practices that sustain child marriage. The school was also noted to be a mediating site that offers support structures and acts as a springboard for positive change. The findings suggest that coordinated actions by multiple actors at the family and school level to effectively address the underlying discriminatory social norms and their manifestations in limiting girls' capabilities have potential to enhance girls' resilience to child marriage and promote girls' empowerment.	[Muhanguzi, Florence Kyoheirwe] Makerere Univ, Coll Humanities & Social Sci, Sch Women & Gender Studies, Kampala, Uganda; [Bantebya-Kyomuhendo, Grace] Makerere Univ, Sch Women & Gender Studies, Kampala, Uganda; [Watson, Carol] Columbia Univ, New York, NY 10027 USA	Muhanguzi, FK (reprint author), Makerere Univ, Coll Humanities & Social Sci, Sch Women & Gender Studies, Kampala, Uganda.	fmuhanguzi@chuss.mak.ac.ug; Grace.bantebya@gmail.com; carol.watson@gmail.com			Department for International Development (DFID) through ODI	Gratitude is extended to the Overseas Development Institute (ODI) team in the United Kingdom for the technical support and to our respondents in the communities for their valuable insights. The Department for International Development (DFID) through ODI provided generous financial support, which is most gratefully acknowledged.		27	0	0	2	2	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					109	119		10.1080/10130950.2017.1362897				11	Women's Studies	Women's Studies	FO3MX	WOS:000416736500012					2018-09-20	
J	Haysom, L				Haysom, Lou			Feminist dialogue: Violence on the land, violence on women's bodies	AGENDA-EMPOWERING WOMEN FOR GENDER EQUITY			English	Editorial Material									[Haysom, Lou] Agenda Feminist Media, Durban, South Africa	Haysom, L (reprint author), Agenda Feminist Media, Durban, South Africa.							2	0	0	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1013-0950	2158-978X		AGENDA-EMPOWER WOMEN	Agenda-Empower. Women Gend. Equity		2017	31	2					126	130		10.1080/10130950.2017.1379764				5	Women's Studies	Women's Studies	FO3MX	WOS:000416736500014					2018-09-20	
J	Flinkfeldt, M				Flinkfeldt, Marie			What Mothers Do: Motherhood as a Resource for Negotiating Sick-Leave Legitimacy in Swedish Sickness Insurance Interactions	NORA-NORDIC JOURNAL OF FEMINIST AND GENDER RESEARCH			English	Article						Motherhood; gender; institutional talk; sickness insurance; sick leave	MEMBERSHIP CATEGORIZATION; NEIGHBOR DISPUTES; GENDER; WOMEN; CHILDREN; PARENTHOOD; EQUALITY; MORALITY; ABSENCE	Sick leave in the Nordic countries is a gendered issue. Alongside other explanations, women's higher levels of sick leave have been linked to their far-reaching family responsibilities. Meanwhile, studies have shown how such responsibilities induce questioning of the legitimacy of sick leave, indicating that normative aspects linking these categories cannot solely be approached in terms of causal explanations. The current study suggests an alternative way of studying this relationship, approaching motherhood as something being "done" in situated ways, to particular ends; a resource for interaction. By analysing naturally occurring interactions-meetings held by the Swedish Social Insurance Agency-the study renders visible the collaborative production of sick leave as a gendered matter, and motherhood as part of the negotiation of sickness insurance. The analysis shows the meaning and import of motherhood for sick leave to be a live issue for participants, drawing attention to how these categories are neither culturally predefined, nor dispositional, but flexibly assembled for certain purposes. Motherhood functions as a resource in two ways: (1) displaying restricted ability to care for children supports claims of impairment; (2) invoking motherhood works to account for slow or inactive rehabilitation. However, occasioning motherhood in the examined context is also risky: (3) displaying extensive mothering may be treated as indicating low commitment to rehabilitation, and (4) displaying limited mothering may be taken as indicating unfitness as a parent.	[Flinkfeldt, Marie] Uppsala Univ, Dept Sociol, Uppsala, Sweden	Flinkfeldt, M (reprint author), Uppsala Univ, Dept Sociol, Uppsala, Sweden.	marie.flinkfeldt@soc.uu.se						47	0	0	2	2	TAYLOR & FRANCIS AS	OSLO	KARL JOHANS GATE 5, NO-0154 OSLO, NORWAY	0803-8740	1502-394X		NORA	NORA		2017	25	3					179	194		10.1080/08038740.2017.1380698				16	Women's Studies	Women's Studies	FO3XE	WOS:000416769700003					2018-09-20	
J	Rosland, S				Rosland, Sissel			Norway as an Example in the UK Women's Suffrage Campaign	NORA-NORDIC JOURNAL OF FEMINIST AND GENDER RESEARCH			English	Article						Women's suffrage; political exchange; transnational history; political examples; political citizenship	EUROPE	This article analyses the character and meanings of references to Norwegian experiences in the UK women's suffrage campaign. It argues that the references to Norway served two main purposes. Firstly, they served as evidence of all the good things that would happen as a result of women gaining the vote, such as wage equality and social reform. Secondly, they played a significant part in establishing a counter-narrative to the anti-suffragist warnings of all the terrible things that would follow women's suffrage. The study also discusses the limitations of political exchange and shows how different political contexts came into play in the debates on the validity of the Norwegian example.	[Rosland, Sissel] Western Norway Univ Appl Sci, Fac Educ, Dept Social Sci, Bergen, Norway	Rosland, S (reprint author), Western Norway Univ Appl Sci, Fac Educ, Dept Social Sci, Bergen, Norway.	sissel.rosland@hvl.no						64	0	0	1	1	TAYLOR & FRANCIS AS	OSLO	KARL JOHANS GATE 5, NO-0154 OSLO, NORWAY	0803-8740	1502-394X		NORA	NORA		2017	25	3					195	210		10.1080/08038740.2017.1378258				16	Women's Studies	Women's Studies	FO3XE	WOS:000416769700004					2018-09-20	
J	Furseth, I				Furseth, Inger			Religion, Gender and Citizenship: Women of Faith, Gender Equality and Feminism	NORA-NORDIC JOURNAL OF FEMINIST AND GENDER RESEARCH			English	Book Review									[Furseth, Inger] Univ Oslo, Dept Sociol & Human Geog, Oslo, Norway	Furseth, I (reprint author), Univ Oslo, Dept Sociol & Human Geog, Oslo, Norway.	inger.furseth@sosgeo.uio.no						7	0	0	1	1	TAYLOR & FRANCIS AS	OSLO	KARL JOHANS GATE 5, NO-0154 OSLO, NORWAY	0803-8740	1502-394X		NORA	NORA		2017	25	3					223	225		10.1080/08038740.2017.1378260				5	Women's Studies	Women's Studies	FO3XE	WOS:000416769700008					2018-09-20	
J	Bergenmar, J; Leppanen, K				Bergenmar, Jenny; Leppanen, Katarina			Gender and Vernaculars in Digital Humanities and World Literature	NORA-NORDIC JOURNAL OF FEMINIST AND GENDER RESEARCH			English	Article						World literature; digital humanities; gender; computational methods; literary history; transculturality	HISTORY	This article discusses the large-scale and world-encompassing aspirations of digital humanities and world literature and their methodological accordance with the analysis of literature in smaller languages and of texts understood in social, transnational, and gendered contexts. Are Digital Humanities and World Literature establishing themselves as fields utilizing analytical tools that are at odds with the aims and perspectives of feminist literary history and reception history as a part of literary history? We argue that gender research and theory is insufficiently developed in both computational literary history and World Literature. An unproblematic understanding of translations, canonization, English as a global language, and the use of large-scale computational methods and formalized interpretive models is in many cases not beneficial for the understanding of texts by women writers or from feminist perspectives. Drawing on feminist criticism of computational methods and arguments for specialized rather than generalized knowledge about literary history, we propose that digitization in some form, be it a bibliographical database or digitization of a corpus of texts, may be thought of as part of the research process in projects oriented towards gender and cultural exchange.	[Bergenmar, Jenny; Leppanen, Katarina] Univ Gothenburg, Dept Literature Hist Ideas & Relig, Gothenburg, Sweden	Bergenmar, J (reprint author), Univ Gothenburg, Dept Literature Hist Ideas & Relig, Gothenburg, Sweden.	jenny.bergenmar@lir.gu.se			Swedish Foundation for Humanities and Social Sciences; Swedish Research Council; Vetenskapsradet [2013-41582-99530-29]	The programme Cosmopolitan and Vernacular Dynamics in World Literatures is funded by the Swedish Foundation for Humanities and Social Sciences. The project Swedish Women Writers on Export in the Nineteenth Century is funded by the Swedish Research Council and Vetenskapsradet [grant number 2013-41582-99530-29].		48	0	0	1	2	TAYLOR & FRANCIS AS	OSLO	KARL JOHANS GATE 5, NO-0154 OSLO, NORWAY	0803-8740	1502-394X		NORA	NORA		2017	25	4			SI		232	246		10.1080/08038740.2017.1378256				15	Women's Studies	Women's Studies	FO3XG	WOS:000416770200002					2018-09-20	
